ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
1243;9;MALLECO;CURACAUTIN;LICEO POLITECNICO DE CURACAUTIN C-12;TECNICA Y SERVICIOS;MUNICIPAL;16;403.41;496.0;310.5;16;422.19;531;274;16;384.63;526;259;15;429.13;595;286;10;396.90;545;224;16;586.38;674;499;16;632.81;793;499;5343
1244;9;MALLECO;ERCILLA;IER LICEO TECNICO PROFESIONAL PAILAHUEQUE;TECNICA Y SERVICIOS;SUBVENC;4;370.88;416.0;323.5;4;382.25;407;317;4;359.50;425;330;1;430.00;430;430;3;342.67;392;285;13;471.85;619;352;13;501.85;780;352;20123
1245;9;MALLECO;ERCILLA;IER LICEO TECNICO PROFESIONAL PAILAHUEQUE;INDUSTRIAL;SUBVENC;4;411.00;434.5;389.0;4;374.75;416;340;4;447.25;488;425;4;390.25;503;264;3;379.67;437;351;16;473.75;601;378;16;525;850;378;20123
1246;9;MALLECO;ERCILLA;IER LICEO TECNICO PROFESIONAL PAILAHUEQUE;AGRICOLA;SUBVENC;3;359.83;425.0;313.5;3;317.33;389;274;3;402.33;461;353;3;410.00;457;374;2;400.00;472;328;7;552.86;731;487;7;638.57;850;498;20123
1247;9;MALLECO;LOS SAUCES;COMPLEJO EDUCACIONAL C-53;TECNICA Y SERVICIOS;MUNICIPAL;23;381.02;504.0;302.5;23;383.70;537;231;23;378.35;471;282;9;390.89;457;326;13;381.38;490;285;33;471.00;674;331;33;494.73;850;331;19913
1248;9;MALLECO;LOS SAUCES;COMPLEJO EDUCACIONAL C-53;AGRICOLA;MUNICIPAL;6;364.17;411.5;305.5;6;364.17;430;242;6;364.17;425;259;3;384.00;410;343;2;290.50;351;230;7;491.86;633;435;7;614.14;850;435;19913
1249;9;MALLECO;LOS SAUCES;COMPLEJO EDUCACIONAL C-53;COMERCIAL;MUNICIPAL;9;377.39;462.5;266.0;9;386.67;531;226;9;368.11;461;306;8;368.38;514;237;1;450.00;450;450;17;525.29;650;419;17;552.24;773;419;19913
1250;9;MALLECO;LUMACO;LICEO MUNICIPAL LUMACO;INDUSTRIAL;MUNICIPAL;3;418.33;452.0;398.5;3;383.00;416;317;3;453.67;488;393;3;392.33;464;326;2;437.00;437;437;6;514.67;605;460;6;555.83;761;460;20103
1251;9;MALLECO;LUMACO;LICEO MUNICIPAL LUMACO;COMERCIAL;MUNICIPAL;26;376.00;585.0;278.0;26;384.31;606;242;26;367.69;564;219;26;377.54;530;237;3;492.33;534;462;32;505.25;727;333;32;569.84;850;333;20103
1252;9;MALLECO;RENAICO;LICEO AGRICOLA MANZANARES - RENAICO;AGRICOLA;MUNICIPAL;12;327.71;368.0;275.0;12;299.83;381;220;12;355.58;393;306;6;318.67;343;286;4;340.50;375;285;24;467.96;652;333;24;481.13;778;333;5274
1253;9;MALLECO;RENAICO;LICEO POLITECNICO DOMINGO SANTA MARIA;COMERCIAL;MUNICIPAL;17;373.47;544.0;245.5;17;374.53;543;204;17;372.41;545;234;16;365.25;485;237;;;;;21;492.43;666;356;21;518.95;810;356;5270
1254;9;MALLECO;RENAICO;LICEO POLITECNICO DOMINGO SANTA MARIA;INDUSTRIAL;MUNICIPAL;4;423.50;492.0;333.0;4;389.75;496;257;4;457.25;488;409;4;451.00;565;343;;;;;6;445.67;560;356;6;482.83;706;356;5270
1255;9;MALLECO;TRAIGUEN;COMPLEJO EDUCACIONAL LUIS DURAND DURAND;AGRICOLA;MUNICIPAL;3;411.33;464.0;341.0;3;425.33;503;289;3;397.33;425;374;3;450.33;485;387;;;;;11;533.64;627;464;11;627.55;850;464;5439
1256;9;MALLECO;TRAIGUEN;COMPLEJO EDUCACIONAL LUIS DURAND DURAND;TECNICA Y SERVICIOS;MUNICIPAL;2;380.00;460.5;299.5;2;418.00;496;340;2;342.00;425;259;1;430.00;430;430;1;328.00;328;328;3;548.00;643;482;3;589.33;761;482;5439
1257;9;MALLECO;TRAIGUEN;LICEO AGRICOLA Y FORESTAL SUIZO LA PROVIDENCIA;AGRICOLA;SUBVENC;11;411.05;540.0;302.0;11;406.36;531;274;11;415.73;549;219;6;452.17;562;359;9;418.33;559;351;21;521.86;723;387;21;559.19;850;387;5467
1258;9;MALLECO;VICTORIA;LICEO POLITECNICO MANUEL MONTT B-11;COMERCIAL;MUNICIPAL;18;411.94;482.0;323.0;18;443.44;531;340;18;380.44;496;234;10;423.80;491;326;11;399.73;490;285;26;531.04;731;350;26;568.54;850;350;5393
1259;9;MALLECO;VICTORIA;LICEO POLITECNICO MANUEL MONTT B-11;INDUSTRIAL;MUNICIPAL;23;420.63;579.0;254.0;23;414.70;613;226;23;426.57;545;234;13;427.92;587;264;17;429.59;580;285;31;543.74;752;380;31;585.9;850;380;5393
1260;9;MALLECO;VICTORIA;COMPLEJO EDUCACIONAL VICTORIA;INDUSTRIAL;SUBVENC;5;384.30;411.5;331.5;5;398.60;422;352;5;370.00;471;282;3;428.33;539;326;3;393.33;422;351;10;499.00;597;372;10;543.9;770;372;20052
1261;9;MALLECO;VICTORIA;COMPLEJO EDUCACIONAL VICTORIA;TECNICA Y SERVICIOS;SUBVENC;27;359.28;469.5;258.0;27;343.59;496;226;27;374.96;480;259;19;383.05;471;214;18;354.28;450;224;36;522.97;735;380;36;532.64;805;380;20052
1262;9;MALLECO;VICTORIA;COMPLEJO EDUCACIONAL VICTORIA;COMERCIAL;SUBVENC;22;386.05;454.5;293.5;22;391.09;531;237;22;381.00;509;282;18;400.67;562;237;16;370.94;504;230;27;518.04;686;389;27;527.81;766;389;20052
1263;9;CAUTIN;TEMUCO;ESCUELA MUNICIPAL MANUEL ROJAS E-531;INDUSTRIAL;MUNICIPAL;3;352.67;427.0;268.5;3;339.67;416;231;3;365.67;438;306;2;415.00;420;410;;;;;3;445.33;503;346;3;445.33;503;346;5600
1264;9;CAUTIN;TEMUCO;ESCUELA MUNICIPAL MANUEL ROJAS E-531;AGRICOLA;MUNICIPAL;1;423.50;423.5;423.5;1;422.00;422;422;1;425.00;425;425;1;430.00;430;430;;;;;2;533.00;543;523;2;540;553;527;5600
1265;9;CAUTIN;TEMUCO;LICEO COMERCIAL TIBURCIO SAAVEDRA A. (EX.A-26);COMERCIAL;MUNICIPAL;49;437.02;555.5;299.5;49;436.49;571;289;49;437.55;557;259;32;425.44;562;214;27;403.41;504;235;66;485.58;745;366;66;514.73;850;366;5565
1266;9;CAUTIN;TEMUCO;LICEO INDUSTRIAL DE TEMUCO A-27;INDUSTRIAL;MUNICIPAL;75;422.30;580.5;305.0;75;417.92;625;257;75;426.68;553;226;51;455.16;659;326;40;406.43;563;235;93;506.69;656;339;93;530.74;759;339;5566
1267;9;CAUTIN;TEMUCO;LICEO INDUSTRIAL PEDRO AGUIRRE CERDA B-22;INDUSTRIAL;MUNICIPAL;19;390.95;476.0;275.5;19;378.84;477;242;19;403.05;509;211;13;412.08;579;286;10;386.10;539;261;26;489.77;680;305;26;530.35;850;305;5567
1268;9;CAUTIN;TEMUCO;LICEO TECNICO DE TEMUCO (EX.A-21);TECNICA Y SERVICIOS;MUNICIPAL;44;379.05;495.0;274.0;44;373.80;565;237;44;384.30;549;259;31;392.48;514;231;23;374.65;490;261;81;523.65;754;372;81;541.44;850;372;5568
1269;9;CAUTIN;TEMUCO;CENTRO EDUC. ADULTO TECNICO PROF. EL SEMBRADOR;COMERCIAL;SUBVENC;9;409.67;518.5;301.5;9;423.11;576;210;9;396.22;461;330;8;459.00;553;374;3;416.67;472;328;13;493.46;627;427;13;563.08;850;427;20044
1270;9;CAUTIN;TEMUCO;CENTRO EDUC. ADULTO TECNICO PROF. EL SEMBRADOR;TECNICA Y SERVICIOS;SUBVENC;4;430.88;493.0;340.0;4;433.75;477;398;4;428.00;509;282;3;505.33;612;440;3;420.67;504;351;18;547.56;707;370;18;594.5;850;370;20044
1271;9;CAUTIN;TEMUCO;CENTRO EDUCACIONAL AGROTURISTICO SANTA CRUZ;TECNICA Y SERVICIOS;SUBVENC;16;414.44;552.5;321.0;16;425.19;589;289;16;403.69;540;306;11;462.18;600;359;9;365.67;481;261;21;487.19;684;370;21;500.71;804;370;5729
1272;9;CAUTIN;TEMUCO;CENTRO EDUCACIONAL AGROTURISTICO SANTA CRUZ;AGRICOLA;SUBVENC;4;412.00;524.5;305.0;4;397.75;496;257;4;426.25;553;353;1;440.00;440;440;4;367.25;450;261;8;507.75;733;403;8;533.38;850;403;5729
1273;9;CAUTIN;TEMUCO;COLEGIO SAN ROQUE;TECNICA Y SERVICIOS;SUBVENC;8;418.88;553.5;286.0;8;442.75;571;242;8;395.00;536;226;6;470.17;558;374;6;397.17;504;261;8;525.75;601;433;8;561.25;684;433;20230
1274;9;CAUTIN;TEMUCO;LICEO CARLOS CONDELL DE LA HAZA  ( EX. AUSTRAL );TECNICA Y SERVICIOS;SUBVENC;12;421.46;499.5;323.5;12;429.17;514;317;12;413.75;515;306;4;424.50;479;359;10;412.10;539;261;20;432.65;558;315;20;448.3;634;315;5653
1275;9;CAUTIN;TEMUCO;LICEO COMERCIAL DEL DESARROLLO;INDUSTRIAL;SUBVENC;24;451.90;557.5;390.5;24;446.50;589;340;24;457.29;568;374;22;436.64;600;286;7;388.43;462;261;26;467.42;635;376;26;500.23;850;376;20037
1276;9;CAUTIN;TEMUCO;LICEO COMERCIAL DEL DESARROLLO;COMERCIAL;SUBVENC;147;435.48;598.0;268.5;147;437.72;646;231;147;433.23;620;226;89;425.44;641;237;80;407.71;580;230;180;480.03;739;299;180;499.39;850;299;20037
1277;9;CAUTIN;TEMUCO;LICEO INDUSTRIAL LA FRONTERA;AGRICOLA;SUBVENC;8;368.13;461.0;216.5;8;382.25;484;237;8;354.00;450;196;6;401.67;497;286;6;368.83;450;285;16;479.75;611;385;16;582.75;850;385;19974
1278;9;CAUTIN;TEMUCO;LICEO INDUSTRIAL LA FRONTERA;INDUSTRIAL;SUBVENC;38;399.87;532.0;250.5;38;403.03;560;237;38;396.71;536;234;26;444.27;579;264;18;416.67;504;208;76;485.74;747;327;76;516.14;850;327;19974
1279;9;CAUTIN;TEMUCO;LICEO INDUSTRIAL LA FRONTERA;COMERCIAL;SUBVENC;9;457.33;623.5;335.0;9;466.67;653;317;9;448.00;594;353;9;420.56;637;237;4;450.75;616;375;15;551.67;731;372;15;593.07;850;372;19974
1280;9;CAUTIN;TEMUCO;LICEO PARTICULAR COMERCIAL TEMUCO;COMERCIAL;SUBVENC;137;493.60;632.0;328.5;137;488.85;669;329;137;498.34;624;259;112;497.43;664;326;102;460.55;619;230;147;476.92;678;350;147;495.95;793;350;5655
1281;9;CAUTIN;TEMUCO;LICEO POLITECNICO PUEBLO NUEVO;INDUSTRIAL;SUBVENC;107;437.69;592.5;293.5;107;437.07;606;231;107;438.32;607;234;70;451.60;624;243;57;438.02;609;261;126;450.31;743;319;126;470.65;850;319;5656
1282;9;CAUTIN;TEMUCO;LICEO POLITECNICO PUEBLO NUEVO;COMERCIAL;SUBVENC;26;447.19;579.0;289.0;26;451.73;625;231;26;442.65;564;226;17;471.65;607;307;9;398.67;510;285;29;469.86;582;344;29;491.62;680;344;5656
1283;9;CAUTIN;TEMUCO;LICEO TEC. PROFESIONAL CENTENARIO;TECNICA Y SERVICIOS;SUBVENC;19;433.24;559.0;311.5;19;440.32;582;317;19;426.16;536;306;16;451.13;530;307;14;399.36;549;224;32;534.59;680;385;32;582.34;843;385;5703
1284;9;CAUTIN;TEMUCO;LICEO TEC. PROFESIONAL CENTENARIO;COMERCIAL;SUBVENC;10;424.20;578.5;311.5;10;454.70;560;389;10;393.70;597;219;8;456.38;565;374;4;395.00;462;351;13;499.54;680;354;13;536;832;354;5703
1285;9;CAUTIN;CARAHUE;COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON C-18;INDUSTRIAL;MUNICIPAL;9;403.39;476.0;305.5;9;416.67;520;305;9;390.11;461;226;5;405.60;503;307;7;402.29;504;309;14;471.21;607;352;14;555.5;850;352;6497
1286;9;CAUTIN;CARAHUE;COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON C-18;TECNICA Y SERVICIOS;MUNICIPAL;13;380.04;456.5;317.5;13;380.46;484;242;13;379.62;461;306;11;371.91;440;286;4;390.00;450;309;17;517.24;631;389;17;549.18;741;389;6497
1287;9;CAUTIN;CARAHUE;LICEO PARTICULAR COMERCIAL CARAHUE;COMERCIAL;SUBVENC;26;414.27;590.5;272.5;26;418.08;613;215;26;410.46;568;226;23;430.74;574;264;19;403.74;545;261;33;514.52;784;337;33;536.18;850;337;19925
1288;9;CAUTIN;CUNCO;LICEO MUNICIPAL ARTURO VALENZUELA ;INDUSTRIAL;MUNICIPAL;7;392.64;451.0;313.5;7;384.14;477;274;7;401.14;450;353;5;379.00;503;307;1;351.00;351;351;8;522.75;652;393;8;627.88;850;393;5959
1289;9;CAUTIN;CUNCO;LICEO MUNICIPAL ARTURO VALENZUELA ;AGRICOLA;MUNICIPAL;2;304.50;311.5;297.5;2;303.00;317;289;2;306.00;306;306;1;286.00;286;286;1;422.00;422;422;2;549.00;550;548;2;559.5;561;558;5959
1290;9;CAUTIN;CUNCO;COMPLEJO EDUCACIONAL JUAN BOSCO;COMERCIAL;SUBVENC;8;398.25;476.0;278.0;8;407.38;514;274;8;389.13;480;282;6;429.33;539;307;7;394.71;490;328;11;507.18;625;411;11;515.09;673;411;5992
1291;9;CAUTIN;CUNCO;COMPLEJO EDUCACIONAL JUAN BOSCO;INDUSTRIAL;SUBVENC;10;423.60;500.0;293.5;10;408.10;491;257;10;439.10;509;330;5;353.20;430;264;9;417.44;504;351;20;478.40;578;337;20;533.75;775;337;5992
1292;9;CAUTIN;CUNCO;LICEO POLITECNICO SANTA CRUZ;TECNICA Y SERVICIOS;SUBVENC;54;429.06;531.5;305.5;54;434.37;565;257;54;423.76;536;259;23;425.57;553;243;35;412.86;490;261;67;505.13;715;352;67;552.7;850;352;12368
1293;9;CAUTIN;CUNCO;LICEO POLITECNICO SANTA CRUZ;COMERCIAL;SUBVENC;6;478.67;554.0;434.5;6;484.67;582;398;6;472.67;526;409;6;430.67;514;286;1;407.00;407;407;8;512.63;621;399;8;570.88;758;399;12368
1294;9;CAUTIN;CURARREHUE;COMPLEJO ED. MONSEÑOR FCO. VALDES SUBERCASEAUX;COMERCIAL;MUNICIPAL;14;379.54;457.5;254.0;14;399.36;520;257;14;359.71;450;234;6;448.17;545;359;7;372.71;490;285;22;463.86;570;309;22;473.27;654;309;6027
1295;9;CAUTIN;FREIRE;COMPLEJO EDUC.MUNICIPAL JUAN SCHLEYER (EX.C-31);AGRICOLA;MUNICIPAL;2;475.50;513.5;437.5;2;451.50;531;372;2;499.50;503;496;2;428.00;530;326;2;463.00;504;422;6;510.50;662;435;6;575;850;435;6163
1296;9;CAUTIN;FREIRE;COMPLEJO EDUC.MUNICIPAL JUAN SCHLEYER (EX.C-31);COMERCIAL;MUNICIPAL;9;425.22;523.0;320.0;9;438.67;531;352;9;411.78;515;259;9;415.56;553;343;;;;;12;555.17;697;385;12;625.83;850;385;6163
1297;9;CAUTIN;FREIRE;COMPLEJO EDUC.MUNICIPAL JUAN SCHLEYER (EX.C-31);INDUSTRIAL;MUNICIPAL;3;380.83;403.0;345.5;3;338.33;381;317;3;423.33;471;374;2;392.00;410;374;2;394.00;437;351;5;551.20;668;417;5;572.4;713;417;6163
1298;9;CAUTIN;FREIRE;COMPLEJO EDUC.MUNICIPAL JUAN SCHLEYER (EX.C-31);TECNICA Y SERVICIOS;MUNICIPAL;27;388.35;513.0;271.5;27;386.63;601;215;27;390.07;515;226;17;424.47;539;307;13;381.85;517;261;30;548.27;725;362;30;566.57;784;362;6163
1299;9;CAUTIN;FREIRE;COMPLEJO EDUCACIONAL MANUEL DILLEMS HILL;AGRICOLA;SUBVENC;7;414.86;522.5;356.5;7;432.57;565;329;7;397.14;480;306;3;455.00;471;430;5;410.40;553;351;12;540.67;660;470;12;607.42;850;470;6210
1300;9;CAUTIN;GALVARINO;LICEO MUNICIPAL GREGORIO URRUTIA;TECNICA Y SERVICIOS;MUNICIPAL;5;375.90;430.0;305.5;5;381.40;452;237;5;370.40;488;330;3;440.33;485;387;5;368.20;422;309;8;527.88;593;487;8;632.88;798;528;6708
1301;9;CAUTIN;GALVARINO;LICEO TECNICO PROF. JUAN PABLO II;COMERCIAL;SUBVENC;15;390.73;505.5;274.0;15;399.47;531;242;15;382.00;480;306;12;436.17;565;237;3;407.67;450;351;16;567.63;768;409;16;631.13;850;409;20175
1302;9;CAUTIN;GALVARINO;LICEO TECNICO PROF. JUAN PABLO II;TECNICA Y SERVICIOS;SUBVENC;5;371.10;415.0;321.0;5;378.40;477;289;5;363.80;409;330;4;399.00;464;359;1;285.00;285;285;6;560.33;686;435;6;625.17;850;435;20175
1303;9;CAUTIN;GORBEA;COMPLEJO EDUC. ANDRES ANTONIO GORBEA (EX.B-34);AGRICOLA;MUNICIPAL;1;460.50;460.5;460.5;1;471.00;471;471;1;450.00;450;450;1;449.00;449;449;;;;;1;564.00;564;564;1;850;850;850;6269
1304;9;CAUTIN;GORBEA;COMPLEJO EDUC. ANDRES ANTONIO GORBEA (EX.B-34);TECNICA Y SERVICIOS;MUNICIPAL;4;400.13;457.5;352.5;4;427.75;484;352;4;372.50;438;306;3;430.00;471;399;2;398.50;422;375;7;548.86;586;468;7;795.29;850;559;6269
1305;9;CAUTIN;GORBEA;COMPLEJO EDUCACIONAL JOSE VICTORINO LASTARRIA;TECNICA Y SERVICIOS;MUNICIPAL;10;392.35;473.0;321.0;10;395.00;496;289;10;389.70;488;226;8;461.13;530;420;7;364.00;450;261;13;437.15;584;346;13;474.69;850;346;6270
1306;9;CAUTIN;GORBEA;COMPLEJO EDUCACIONAL JOSE VICTORINO LASTARRIA;INDUSTRIAL;MUNICIPAL;2;378.50;381.5;375.5;2;393.50;398;389;2;363.50;374;353;1;440.00;440;440;1;285.00;285;285;9;390.00;460;352;9;404.67;529;352;6270
1307;9;CAUTIN;LAUTARO;LICEO POLITEC.EMA ESPINOZA CORREA C-52;TECNICA Y SERVICIOS;MUNICIPAL;31;410.69;534.0;340.0;31;410.87;560;242;31;410.52;531;234;12;417.42;583;286;26;404.77;524;328;42;536.12;693;421;42;580.64;850;421;19906
1308;9;CAUTIN;LAUTARO;LICEO POLITEC.EMA ESPINOZA CORREA C-52;INDUSTRIAL;MUNICIPAL;4;493.00;550.0;402.5;4;512.00;565;452;4;474.00;540;353;4;457.50;545;326;3;484.67;510;472;5;577.80;647;501;5;719.4;850;545;19906
1309;9;CAUTIN;LAUTARO;LICEO POLITEC.EMA ESPINOZA CORREA C-52;COMERCIAL;MUNICIPAL;5;433.00;499.0;297.5;5;439.60;560;289;5;426.40;488;306;5;432.80;519;343;3;398.00;472;285;9;492.56;656;366;9;544.11;850;366;19906
1310;9;CAUTIN;LONCOCHE;LICEO POLITECNICO ANDRES BELLO C-37;INDUSTRIAL;MUNICIPAL;15;414.30;541.0;317.5;15;403.47;549;305;15;425.13;545;282;14;430.00;549;326;2;491.00;510;472;30;497.07;676;393;30;515.07;777;393;6301
1311;9;CAUTIN;LONCOCHE;LICEO POLITECNICO ANDRES BELLO C-37;TECNICA Y SERVICIOS;MUNICIPAL;16;388.59;481.0;242.5;16;379.88;537;257;16;397.31;503;211;10;421.70;497;231;6;362.17;437;309;18;530.67;709;272;18;578.78;850;272;6301
1312;9;CAUTIN;LONCOCHE;LICEO TECNICO PROFESIONAL HUISCAPI;TECNICA Y SERVICIOS;SUBVENC;15;418.97;581.0;323.0;15;435.60;594;305;15;402.33;568;259;8;436.38;565;286;12;416.92;553;309;25;538.12;707;419;25;550.12;827;419;19904
1313;9;CAUTIN;LONCOCHE;LICEO TECNICO PROFESIONAL HUISCAPI;AGRICOLA;SUBVENC;13;394.92;484.5;262.0;13;388.85;531;242;13;401.00;461;282;5;431.60;479;326;11;365.45;504;235;16;531.44;652;409;16;576.5;801;409;19904
1314;9;CAUTIN;NUEVA IMPERIAL;LICEO INDUSTRIAL DE NUEVA IMPERIAL C-16;AGRICOLA;MUNICIPAL;8;355.31;462.0;268.5;8;312.00;444;231;8;398.63;480;282;8;404.63;503;307;;;;;10;439.20;568;348;10;548.1;850;348;6584
1315;9;CAUTIN;NUEVA IMPERIAL;LICEO INDUSTRIAL DE NUEVA IMPERIAL C-16;INDUSTRIAL;MUNICIPAL;44;431.16;537.0;257.5;44;421.68;571;242;44;440.64;560;196;38;446.13;607;243;6;468.50;539;392;63;488.57;701;370;63;508.22;840;370;6584
1316;9;CAUTIN;NUEVA IMPERIAL;LICEO LUIS GONZALEZ VASQUEZ;COMERCIAL;MUNICIPAL;3;395.17;485.0;323.0;3;392.33;520;317;3;398.00;450;306;3;422.00;508;359;1;375.00;375;375;3;466.67;531;393;3;580;784;393;6585
1317;9;CAUTIN;NUEVA IMPERIAL;LICEO LUIS GONZALEZ VASQUEZ;TECNICA Y SERVICIOS;MUNICIPAL;12;428.54;519.5;356.0;12;414.17;543;274;12;442.92;515;374;1;307.00;307;307;11;408.64;517;230;13;545.77;652;382;13;616.77;840;382;6585
1318;9;CAUTIN;NUEVA IMPERIAL;LICEO LUIS GONZALEZ VASQUEZ;INDUSTRIAL;MUNICIPAL;5;405.90;503.0;325.5;5;385.20;526;242;5;426.60;480;374;2;481.50;514;449;2;371.50;392;351;5;557.60;654;501;5;773.4;850;682;6585
1319;9;CAUTIN;NUEVA IMPERIAL;COMPLEJO EDUCACIONAL PRINCIPE DE GALES;INDUSTRIAL;SUBVENC;26;395.42;528.5;269.5;26;399.15;526;274;26;391.69;549;226;15;418.87;525;326;12;426.58;545;351;34;518.68;715;358;34;570.65;850;358;11498
1320;9;CAUTIN;NUEVA IMPERIAL;COMPLEJO EDUCACIONAL PRINCIPE DE GALES;COMERCIAL;SUBVENC;16;438.94;559.0;335.0;16;455.50;582;289;16;422.38;536;226;10;465.50;587;359;7;415.71;534;328;17;594.88;693;448;17;642.71;792;448;11498
1321;9;CAUTIN;NUEVA IMPERIAL;ESCUELA N22 AMUL KEWUN;TECNICA Y SERVICIOS;SUBVENC;10;375.95;497.0;234.0;10;389.20;491;215;10;362.70;515;226;;;;;11;389.36;481;285;15;474.13;643;335;15;500;784;335;19953
1322;9;CAUTIN;NUEVA IMPERIAL;LICEO AGRICOLA CHOL-CHOL;AGRICOLA;SUBVENC;9;354.78;466.0;299.5;9;355.33;471;242;9;354.22;461;259;7;373.71;491;243;8;415.75;481;328;10;458.20;603;344;10;488;713;344;6641
1323;9;CAUTIN;NUEVA IMPERIAL;LICEO COMERCIAL PARTICULAR DIEGO PORTALES;COMERCIAL;SUBVENC;47;406.91;535.5;266.5;47;419.28;571;231;47;394.55;540;226;38;407.16;539;237;22;414.27;534;261;62;545.23;799;372;62;579.35;850;372;6642
1324;9;CAUTIN;NUEVA IMPERIAL;LICEO POLITECNICO METODISTA LA GRANJA;AGRICOLA;SUBVENC;6;400.67;469.0;309.5;6;392.17;491;289;6;409.17;480;330;4;454.50;503;359;5;448.60;490;375;7;494.86;631;405;7;573.29;850;405;11527
1325;9;CAUTIN;NUEVA IMPERIAL;LICEO POLITECNICO METODISTA LA GRANJA;INDUSTRIAL;SUBVENC;4;338.13;416.5;275.0;4;333.75;381;220;4;342.50;461;226;4;426.00;457;399;1;472.00;472;472;4;556.25;627;376;4;731.5;850;376;11527
1326;9;CAUTIN;NUEVA IMPERIAL;LICEO POLITECNICO METODISTA LA GRANJA;TECNICA Y SERVICIOS;SUBVENC;11;379.64;482.0;317.5;11;391.45;514;305;11;367.82;461;259;7;408.57;565;307;8;353.88;472;214;17;471.94;641;380;17;504.24;823;380;11527
1327;9;CAUTIN;NUEVA IMPERIAL;LICEO TECNICO PARTICULAR GUACOLDA;TECNICA Y SERVICIOS;SUBVENC;28;419.63;534.0;311.5;28;430.36;594;257;28;408.89;560;234;18;455.11;591;286;27;421.78;524;285;45;560.00;672;425;45;583.56;749;425;6643
1328;9;CAUTIN;NUEVA IMPERIAL;LICEO TECNICO PARTICULAR GUACOLDA;COMERCIAL;SUBVENC;8;406.38;473.5;317.5;8;403.63;459;305;8;409.13;488;330;8;463.88;570;359;4;390.75;462;328;14;502.86;607;378;14;533.36;698;378;6643
1329;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE LAS CASAS B-29;TECNICA Y SERVICIOS;SUBVENC;10;366.55;453.5;274.0;10;370.50;514;242;10;362.60;438;259;6;412.00;558;343;4;355.75;462;235;12;433.33;548;360;12;435.17;564;360;5574
1330;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE LAS CASAS B-29;COMERCIAL;SUBVENC;17;395.00;529.0;275.5;17;386.00;543;231;17;404.00;557;234;13;425.77;646;286;8;411.88;504;285;23;414.00;572;321;23;420.3;649;321;5574
1331;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE LAS CASAS B-29;AGRICOLA;SUBVENC;5;427.40;497.0;371.5;5;421.00;503;305;5;433.80;503;374;4;432.25;479;359;2;447.00;472;422;8;458.25;597;360;8;565.25;850;360;5574
1332;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;TECNICA Y SERVICIOS;SUBVENC;49;449.50;563.0;352.5;49;437.61;571;305;49;461.39;589;306;30;440.67;583;286;22;440.64;539;351;50;457.26;650;339;50;494.96;850;339;5663
1333;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;COMERCIAL;SUBVENC;25;482.60;579.0;341.5;25;461.88;576;274;25;503.32;582;409;19;454.42;570;243;6;429.50;534;351;27;516.81;727;401;27;560.89;850;401;5663
1334;9;CAUTIN;PADRE LAS CASAS;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;INDUSTRIAL;SUBVENC;71;473.24;666.5;329.0;71;452.30;625;274;71;494.18;751;330;33;472.18;607;326;49;456.02;677;261;74;483.47;762;321;74;525.55;850;321;5663
1335;9;CAUTIN;PADRE LAS CASAS;LICEO FORESTAL PEHUEN;AGRICOLA;SUBVENC;25;401.74;562.0;313.5;25;376.24;571;226;25;427.24;553;282;14;384.07;503;226;20;390.05;598;219;37;444.89;627;341;37;483.11;830;341;20127
1336;9;CAUTIN;PERQUENCO;LICEO MUNICIPAL ISABEL POBLETE V C-45;TECNICA Y SERVICIOS;MUNICIPAL;14;381.79;618.5;259.5;14;382.71;633;237;14;380.86;604;234;4;445.50;508;326;13;413.92;584;309;19;518.68;737;341;19;549.89;850;341;5879
1337;9;CAUTIN;PERQUENCO;LICEO MUNICIPAL ISABEL POBLETE V C-45;INDUSTRIAL;MUNICIPAL;4;369.88;476.5;281.5;4;355.75;503;257;4;384.00;450;306;4;372.25;485;286;;;;;6;510.50;607;391;6;621.17;850;391;5879
1338;9;CAUTIN;PERQUENCO;LICEO AGRICOLA SAN SEBASTIAN;AGRICOLA;SUBVENC;8;372.31;450.5;297.5;8;361.00;444;242;8;383.63;503;306;7;397.14;497;307;6;358.50;504;230;9;493.11;617;405;9;549.56;792;405;20164
